id,prediction
30348,2.391189391
30349,0.599889449
30350,2.911752159
30351,0.648215958
30352,1.297923022
30353,1.058737549
30354,0.801560364
30355,3.565429432
30356,1.108688252
30357,0.106093901
30358,3.062890747
30359,2.449528237
30360,2.480084653
30361,4.023791003
30362,1.13692401
30363,0.658360893
30364,1.381473653
30365,2.641113
30366,1.923446317
30367,0.509866747
30368,2.245394493
30369,0.842200024
30370,1.100647028
30371,0.293129022
30372,0.516305328
30373,0.932037949
30374,0.479177769
30375,0.515204273
30376,5.313939338
30377,0.127802014
30378,0.571417946
30379,1.163149865
30380,1.33576937
30381,0.773322518
30382,1.716493658
30383,1.157633429
30384,1.025678315
30385,0.483588945
30386,0.795213979
30387,0.757287116
30388,0.512274626
30389,0.425051528
30390,0.184617701
30391,0.140432832
30392,1.576289687
30393,0.635919683
30394,0.833117454
30395,1.345656808
30396,0.302231616
30397,1.644112609
30398,0.690982868
30399,0.605743427
30400,3.035455131
30401,1.686286321
30402,0.954322796
30403,0.70389423
30404,1.396211579
30405,1.054740568
30406,5.386474857
30407,0.431331276
30408,2.515018056
30409,0.251727134
30410,0.701738018
30411,0.884101314
30412,2.269874089
30413,0.919142348
30414,1.688895843
30415,1.247800731
30416,1.765262765
30417,0.214256124
30418,1.98575317
30419,1.099830145
30420,1.636882034
30421,1.389527745
30422,0.831448095
30423,0.693624604
30424,0.886341194
30425,2.297761667
30426,2.588072515
30427,1.691007116
30428,0.367024744
30429,0.301208147
30430,0.197499242
30431,1.657479944
30432,0.951972104
30433,0.779194276
30434,1.593662576
30435,2.751407532
30436,3.236142866
30437,3.80228715
30438,1.176197006
30439,2.459063668
30440,3.855174157
30441,0.398925694
30442,0.606505774
30443,0.975755311
30444,1.052865043
30445,1.268165514
30446,0.328515843
30447,0.938281715
30448,1.799598983
30449,0.097051487
30450,3.866569153
30451,1.029656109
30452,0.682141666
30453,0.616716969
30454,1.185651015
30455,1.853751434
30456,2.414334462
30457,1.745763815
30458,2.53841531
30459,0.91083498
30460,0.636412736
30461,0.159610365
30462,0.686790864
30463,0.540493401
30464,1.008500459
30465,0.772927202
30466,0.894705391
30467,1.538043142
30468,1.627200088
30469,0.782627332
30470,0.32365523
30471,0.325218979
30472,0.836084708
30473,0.884045074
30474,1.467201827
30475,0.412813164
30476,1.764904125
30477,0.217154449
30478,0.526233743
30479,1.338322495
30480,2.745709705
30481,1.500199224
30482,1.317329054
30483,0.877927053
30484,0.179410792
30485,4.627566713
30486,4.183876693
30487,0.425237231
30488,0.68033359
30489,3.446998984
30490,3.102298992
30491,0.528544677
30492,1.138621142
30493,1.381698599
30494,1.109492003
30495,0.902219522
30496,1.864063055
30497,4.08256936
30498,1.348666439
30499,0.636831753
30500,1.271415073
30501,0.808625131
30502,2.074646985
30503,1.624921593
30504,1.399249665
30505,0.901979639
30506,0.703735595
30507,1.794441238
30508,1.282136131
30509,0.284506254
30510,1.019168974
30511,3.396454632
30512,0.491798659
30513,3.764625693
30514,0.584644532
30515,0.581783122
30516,1.43914916
30517,2.355177785
30518,1.991071273
30519,0.858077662
30520,0.468036123
30521,0.688716324
30522,3.683127168
30523,2.013455208
30524,1.24107541
30525,0.280039911
30526,2.419453002
30527,1.372656965
30528,1.223681236
30529,1.451682642
30530,0.950324663
30531,0.918950926
30532,1.68284099
30533,1.506713109
30534,0.548382546
30535,0.726578299
30536,2.23044807
30537,2.322495155
30538,2.178819453
30539,4.813360665
30540,0.826544443
30541,0.651156082
30542,1.674544878
30543,2.5903341
30544,3.564973733
30545,2.102752058
30546,0.461100305
30547,0.908128049
30548,1.235362752
30549,1.188477887
30550,0.277104754
30551,0.606200784
30552,2.859606631
30553,1.485937615
30554,0.795945819
30555,1.566105078
30556,0.903424664
30557,2.792344026
30558,0.861428963
30559,3.018228766
30560,0.643188072
30561,1.183737743
30562,0.671666103
30563,1.198759857
30564,1.072313573
30565,1.97630141
30566,0.87147947
30567,0.76484708
30568,0.410817504
30569,2.426396475
30570,0.467173176
30571,0.869891561
30572,0.243341651
30573,1.515241082
30574,0.237015789
30575,1.612234005
30576,1.409667276
30577,0.836530571
30578,1.793262236
30579,3.528056754
30580,0.692854755
30581,0.83624194
30582,2.773031624
30583,0.816369098
30584,6.223909616
30585,1.608914467
30586,0.711468173
30587,1.076737271
30588,0.958563496
30589,1.613210304
30590,1.256636179
30591,1.074315801
30592,1.899476922
30593,4.395722626
30594,1.9965034
30595,1.400412112
30596,0.270767398
30597,0.694620042
30598,0.664321128
30599,1.600410256
30600,0.980190239
30601,0.747671203
30602,1.999624697
30603,1.372353593
30604,0.935494551
30605,1.078048973
30606,0.945754152
30607,4.156364766
30608,2.915030631
30609,1.460403566
30610,0.501415148
30611,0.665580572
30612,0.363499036
30613,0.65239223
30614,2.575731744
30615,2.924586736
30616,1.650804848
30617,1.190161178
30618,1.479355992
30619,0.681241483
30620,0.177612468
30621,1.447859909
30622,3.418297916
30623,0.542794996
30624,2.099878836
30625,1.274039259
30626,0.364529421
30627,0.135809704
30628,0.247802367
30629,1.074347851
30630,1.900482726
30631,1.430141542
30632,1.447192595
30633,3.553326792
30634,1.948902229
30635,0.769100035
30636,1.338736997
30637,1.569524896
30638,0.227686352
30639,2.533857273
30640,0.810212453
30641,1.208117893
30642,1.969620578
30643,0.860462712
30644,1.579945598
30645,0.821126424
30646,5.101062383
30647,0.608068283
30648,0.791111222
30649,4.567019761
30650,1.800738911
30651,0.914207186
30652,2.525455713
30653,1.019823569
30654,0.675729215
30655,1.990896984
30656,0.426009029
30657,0.68703676
30658,2.1252181
30659,0.432234816
30660,1.668448989
30661,1.172731893
30662,0.254012692
30663,0.501421945
30664,0.719709888
30665,1.538621028
30666,0.227384529
30667,0.384420839
30668,1.726650756
30669,2.322986745
30670,0.794851071
30671,0.411485326
30672,0.701551785
30673,0.891558204
30674,0.544081698
30675,0.417867328
30676,0.330729418
30677,3.121464286
30678,0.191110626
30679,1.994185647
30680,0.300745864
30681,0.786739263
30682,0.450619497
30683,0.343903041
30684,2.749954949
30685,1.132961083
30686,1.105147658
30687,0.854905718
30688,1.548300603
30689,2.073134415
30690,4.617766662
30691,1.173994744
30692,0.62339294
30693,0.39273103
30694,1.974714929
30695,2.116472174
30696,0.971039701
30697,0.503798738
30698,0.307883696
30699,0.645110631
30700,0.683813095
30701,0.971700816
30702,0.587924013
30703,2.367095915
30704,4.27360027
30705,1.470421131
30706,0.791668462
30707,1.955684013
30708,2.896380222
30709,2.095076695
30710,2.320483633
30711,3.579035794
30712,1.855622172
30713,0.136104682
30714,3.429166132
30715,0.807241538
30716,1.003944429
30717,0.254108862
30718,3.656191205
30719,0.506740594
30720,0.606492034
30721,0.327160533
30722,1.997341147
30723,0.648431185
30724,2.676698524
30725,3.44817937
30726,1.593736998
30727,1.135569573
30728,0.744754621
30729,0.769066232
30730,0.291049249
30731,0.896389311
30732,2.903619684
30733,0.216037257
30734,0.30830816
30735,0.464967929
30736,0.739104087
30737,0.821552045
30738,1.175480618
30739,2.907642931
30740,1.304731377
30741,1.254191271
30742,2.501285701
30743,1.225478779
30744,1.454471416
30745,1.379596458
30746,4.032014097
30747,0.27319841
30748,1.104267766
30749,2.391780244
30750,1.182291434
30751,1.958172839
30752,0.702035337
30753,0.530758968
30754,2.304967024
30755,0.642121181
30756,1.561981308
30757,0.607665728
30758,0.647330088
30759,1.171645471
30760,1.371736207
30761,2.355849342
30762,1.905272351
30763,1.06265741
30764,1.051880441
30765,0.656164682
30766,0.782432816
30767,1.122643343
30768,1.796963937
30769,0.691287689
30770,1.724632909
30771,0.280232185
30772,2.912613118
30773,1.873187679
30774,0.119101536
30775,1.536685078
30776,1.787498995
30777,2.446321756
30778,1.32703735
30779,0.225744688
30780,0.40912735
30781,0.814471846
30782,0.229980412
30783,0.68860887
30784,0.455134893
30785,0.712376568
30786,1.01631292
30787,1.371481927
30788,3.176002079
30789,2.179616749
30790,1.980370257
30791,2.735097379
30792,0.962280814
30793,0.526164046
30794,0.226541012
30795,0.773172478
30796,1.69368592
30797,0.552081061
30798,0.62959403
30799,0.409862194
30800,1.226334221
30801,0.911274256
30802,1.490632309
30803,0.637506681
30804,0.146215924
30805,0.955809561
30806,2.176956651
30807,0.934156054
30808,0.84185115
30809,0.613984821
30810,1.68388516
30811,0.869571731
30812,0.701855951
30813,1.019492107
30814,0.84550603
30815,1.296694528
30816,1.983611803
30817,0.821527544
30818,3.308736269
30819,0.29561016
30820,1.044183827
30821,1.361021757
30822,1.485636047
30823,2.300660134
30824,3.873920086
30825,0.513935643
30826,3.321034062
30827,1.923091607
30828,0.386881128
30829,4.855082404
30830,0.20847593
30831,1.834403696
30832,2.886052891
30833,1.081798957
30834,0.301637635
30835,0.555670556
30836,1.247242356
30837,1.110205089
30838,0.655150363
30839,2.973787041
30840,1.050041998
30841,0.39779981
30842,2.52989528
30843,1.274660626
30844,0.18246265
30845,0.597456879
30846,1.912127355
30847,1.130999457
30848,1.985665238
30849,1.504983382
30850,1.725247475
30851,1.204027341
30852,0.63780058
30853,0.804399551
30854,1.205953441
30855,0.490960847
30856,1.089437734
30857,0.849766039
30858,0.670673912
30859,1.025256996
30860,1.977256603
30861,0.95141212
30862,1.18044692
30863,1.802698195
30864,3.024555808
30865,1.49450534
30866,3.034148867
30867,1.202204216
30868,1.590099899
30869,1.998976479
30870,0.304984968
30871,1.940791476
30872,0.652481722
30873,0.530675663
30874,2.027946612
30875,4.274584504
30876,0.572556937
30877,2.074341412
30878,0.849448199
30879,1.161991951
30880,7.213372698
30881,1.425650766
30882,0.140002159
30883,0.481992942
30884,1.280749148
30885,3.434756335
30886,0.078740044
30887,3.322715464
30888,1.416431839
30889,1.642382037
30890,1.467295969
30891,2.16470117
30892,0.714598276
30893,2.042944411
30894,1.141842309
30895,1.866217085
30896,1.011143301
30897,0.548128539
30898,0.530293186
30899,3.117816072
30900,0.089846418
30901,1.252133388
30902,0.716641906
30903,1.339686376
30904,1.609267455
30905,2.747644317
30906,1.723193744
30907,1.720099004
30908,0.910056966
30909,1.485649631
30910,0.963852643
30911,0.742923381
30912,0.992701979
30913,1.029001459
30914,0.926762268
30915,1.160420728
30916,2.936972648
30917,0.694841699
30918,0.540277913
30919,0.896550975
30920,2.126294802
30921,1.769609603
30922,0.584653087
30923,0.815538519
30924,1.247052815
30925,1.830796886
30926,0.927241859
30927,0.28346896
30928,2.521025127
30929,1.06534643
30930,1.091916463
30931,5.354592837
30932,2.017040904
30933,1.251288515
30934,2.380364276
30935,0.790466918
30936,0.449795307
30937,0.527773109
30938,0.220922799
30939,2.831916753
30940,1.277261821
30941,1.682805476
30942,1.155338029
30943,0.478671317
30944,0.931152753
30945,0.525099815
30946,4.393728974
30947,1.320483938
30948,2.413350994
30949,0.306556103
30950,1.676339619
30951,0.332425035
30952,0.642911555
30953,3.786735716
30954,1.08701611
30955,1.483362715
30956,2.037523418
30957,1.750566805
30958,0.907147329
30959,1.016296816
30960,1.323846091
30961,3.746522096
30962,0.61622598
30963,0.726893556
30964,1.776807788
30965,4.359758357
30966,0.274776142
30967,1.185440929
30968,0.124464281
30969,1.07755538
30970,0.493611603
30971,1.102850426
30972,0.846497568
30973,0.222638634
30974,0.828721313
30975,1.116336302
30976,2.153729782
30977,0.21325946
30978,3.060077955
30979,4.25281344
30980,1.840020992
30981,0.765619033
30982,0.239780074
30983,2.374678367
30984,0.341658645
30985,0.35579288
30986,0.499089507
30987,0.777716382
30988,1.158719628
30989,1.355189333
30990,0.397155035
30991,2.060579486
30992,2.55161854
30993,2.054381064
30994,1.163346563
30995,1.3918315
30996,3.09867141
30997,0.220929734
30998,0.994434772
30999,1.378160496
31000,0.789541522
31001,0.324383056
31002,1.065334853
31003,4.43754735
31004,1.453300942
31005,2.835640341
31006,1.511962338
31007,0.743287163
31008,1.23896449
31009,4.815375635
31010,0.979130325
31011,0.753626887
31012,2.521331886
31013,0.378031215
31014,1.278632103
31015,1.098878013
31016,0.235743009
31017,0.227321034
31018,0.463963303
31019,1.52260102
31020,1.464213153
31021,1.275224464
31022,0.452518249
31023,0.420305368
31024,1.319825756
31025,1.633255653
31026,0.42568397
31027,0.410640885
31028,1.130044008
31029,0.157627855
31030,1.400890044
31031,1.150009351
31032,1.93164114
31033,3.188387256
31034,2.172234461
31035,0.382958937
31036,0.528433612
31037,0.626090253
31038,0.889175195
31039,2.812242853
31040,1.023058878
31041,1.466801463
31042,0.294777086
31043,4.458213135
31044,0.185089308
31045,0.521332527
31046,4.419018289
31047,0.283649453
31048,0.387557641
31049,1.664240196
31050,2.125136551
31051,0.542584653
31052,0.685799554
31053,0.683286578
31054,0.148226045
31055,0.498830687
31056,4.851670313
31057,0.894421495
31058,4.820410903
31059,1.090968558
31060,2.130490146
31061,0.962276581
31062,2.927436963
31063,0.284490522
31064,2.012062594
31065,0.756939986
31066,0.281503506
31067,0.97872632
31068,1.019920194
31069,1.352749871
31070,2.080810625
31071,2.22033392
31072,0.952778984
31073,2.795443215
31074,2.015992974
31075,1.162299875
31076,0.621880089
31077,0.251066549
31078,2.556893583
31079,0.541160376
31080,2.098703308
31081,0.75846085
31082,1.358018986
31083,0.488948224
31084,0.329819873
31085,0.82099207
31086,0.813347636
31087,10.96483549
31088,0.470220986
31089,0.248914411
31090,0.937958546
31091,0.276658853
31092,1.725802661
31093,1.25666228
31094,2.820079824
31095,3.110674717
31096,1.467878104
31097,0.492850559
31098,1.917837686
31099,1.258636695
31100,2.214740554
31101,2.827813367
31102,0.95215005
31103,1.016984191
31104,1.114676985
31105,1.777033606
31106,1.637748785
31107,0.814343987
31108,0.675927234
31109,0.505409491
31110,1.585356526
31111,1.01269247
31112,0.550066156
31113,2.126146984
31114,2.68050375
31115,2.087694288
31116,0.482339712
31117,4.49303516
31118,1.175801021
31119,2.37201867
31120,3.172593385
31121,2.631246647
31122,1.823196093
31123,1.504123055
31124,1.467265802
31125,2.013315733
31126,1.147466485
31127,1.367937548
31128,2.778965362
31129,1.030742764
31130,0.547913272
31131,0.538106771
31132,3.78228744
31133,0.689596471
31134,2.31513404
31135,0.103416456
31136,1.914573401
31137,4.522595825
31138,0.977585367
31139,2.79201899
31140,0.270419088
31141,2.015629826
31142,2.878329093
31143,1.608239552
31144,0.793168998
31145,3.54478724
31146,0.516935696
31147,1.093220099
31148,0.491619559
31149,0.100008932
31150,0.548427275
31151,1.166414152
31152,3.221039442
31153,2.307050507
31154,1.228166662
31155,1.816199641
31156,1.219101431
31157,1.562825544
31158,2.268393248
31159,3.319751639
31160,0.843778396
31161,1.024533133
31162,0.948383307
31163,1.664154857
31164,0.097288685
31165,1.870439804
31166,1.374819114
31167,1.216333619
31168,1.421967355
31169,0.7327186
31170,1.327090194
31171,0.864770215
31172,4.154360029
31173,0.683527309
31174,2.026251732
31175,0.507910509
31176,0.455569953
31177,0.983911026
31178,0.436628594
31179,0.745315718
31180,0.295535885
31181,0.915714579
31182,2.035524763
31183,0.840574138
31184,1.270682024
31185,1.644342602
31186,0.704509897
31187,0.368667847
31188,0.232633124
31189,0.157042949
31190,2.851680418
31191,0.857584292
31192,2.114074326
31193,0.253324364
31194,0.66906813
31195,5.482930225
31196,2.756561924
31197,0.788854612
31198,1.580106217
31199,3.323289769
31200,3.679726991
31201,1.440272832
31202,1.105256952
31203,0.404157163
31204,3.446278119
31205,1.817557104
31206,2.25236758
31207,0.890630151
31208,0.823119761
31209,0.353318567
31210,1.6560851
31211,3.475212716
31212,2.124500331
31213,6.33999613
31214,2.110937413
31215,0.810138518
31216,0.361391647
31217,0.667913766
31218,2.871862516
31219,1.736011543
31220,0.569487033
31221,1.814409576
31222,0.532302725
31223,1.695656082
31224,0.384265124
31225,0.666490191
31226,1.093267753
31227,2.348517665
31228,0.768885197
31229,0.5904976
31230,1.225811609
31231,1.565539183
31232,1.234558961
31233,0.51171139
31234,2.82578558
31235,0.610458775
31236,1.110091004
31237,0.643342126
31238,1.520708306
31239,3.125420231
31240,1.267725524
31241,0.556554942
31242,1.39256776
31243,2.339635745
31244,1.650009956
31245,0.597572108
31246,1.986013649
31247,2.128106213
31248,0.350494701
31249,0.347097486
31250,0.42445722
31251,2.409642992
31252,0.998988459
31253,0.588337662
31254,3.87467918
31255,0.745679532
31256,0.895906752
31257,0.542854474
31258,0.61937125
31259,1.663753704
31260,1.456739863
31261,0.84343691
31262,1.609549982
31263,0.439074363
31264,1.247560474
31265,1.92513505
31266,0.347599742
31267,1.971480779
31268,0.587685283
31269,1.55201417
31270,1.432178394
31271,0.382211206
31272,0.587170332
31273,4.372956795
31274,1.523126585
31275,0.118728396
31276,1.274436719
31277,1.934867118
31278,0.886737833
31279,0.87692854
31280,0.848774248
31281,2.486753148
31282,0.224537549
31283,0.14186804
31284,2.394949695
31285,0.407762743
31286,0.631645689
31287,3.217737137
31288,0.584641984
31289,0.867798645
31290,1.739458145
31291,2.030553654
31292,3.014766335
31293,0.651349314
31294,0.959514853
31295,1.213209612
31296,0.492666276
31297,2.898875717
31298,1.326701466
31299,0.308836676
31300,0.289585629
31301,0.621759307
31302,1.17350265
31303,1.299084703
31304,0.213347328
31305,1.826415505
31306,5.006799337
31307,0.930690888
31308,0.931092786
31309,0.36473644
31310,0.15230481
31311,3.29351454
31312,1.510812534
31313,1.387688416
31314,0.029490682
31315,0.916562129
31316,0.399660664
31317,0.645853497
31318,0.357218056
31319,0.434619235
31320,1.036074455
31321,0.736705453
31322,2.257680636
31323,1.895727266
31324,0.769714112
31325,0.508840495
31326,0.833441232
31327,2.067425041
31328,1.982364067
31329,1.142622446
31330,1.052609765
31331,0.670900023
31332,0.749190174
31333,2.293567678
31334,1.208482747
31335,0.087080618
31336,2.414623508
31337,1.050717058
31338,2.022367852
31339,0.585216999
31340,0.985048484
31341,0.204370415
31342,1.708387799
31343,0.670063901
31344,0.548875855
31345,1.960224331
31346,0.415928832
31347,1.708939427
31348,0.711284803
31349,0.364739433
31350,1.209617963
31351,1.267157836
31352,0.680245569
31353,2.119376268
31354,1.403223814
31355,1.287683594
31356,0.996841994
31357,1.09859644
31358,2.077017032
31359,0.971858633
31360,0.213190705
31361,0.482940272
31362,1.713540034
31363,0.301211008
31364,0.608025485
31365,1.420245079
31366,0.811910904
31367,1.12513624
31368,3.049064739
31369,0.269762101
31370,0.743360899
31371,2.038428789
31372,2.521997773
31373,0.912896063
31374,0.80730722
31375,3.454584159
31376,1.574721751
31377,4.098799676
31378,0.649426326
31379,2.51659194
31380,1.103788149
31381,0.558166067
31382,0.491938864
31383,1.327028977
31384,7.094914593
31385,0.502988151
31386,0.366981169
31387,2.410872182
31388,0.508796315
31389,0.896096206
31390,2.845310415
31391,1.108055136
31392,3.31584019
31393,1.865403171
31394,1.904779545
31395,0.204890891
31396,0.332601764
31397,1.321004379
31398,0.665317507
31399,1.853676132
31400,1.059718278
31401,1.196898997
31402,2.854815441
31403,2.247103094
31404,1.091653556
31405,0.594139836
31406,1.702714003
31407,0.539113337
31408,2.121989451
31409,1.703911406
31410,1.196280294
31411,1.77574167
31412,1.280581963
31413,0.731542235
31414,1.089245257
31415,2.18669002
31416,0.205316399
31417,1.527997504
31418,1.177736759
31419,1.003293356
31420,0.876554465
31421,1.647585634
31422,3.006074033
31423,0.789595599
31424,1.043839208
31425,0.068677239
31426,0.183209679
31427,0.861708788
31428,0.695097323
31429,2.407000827
31430,1.060087303
31431,1.098025167
31432,0.944416877
31433,2.179137019
31434,1.465843331
31435,2.470416332
31436,7.587798684
31437,2.632080414
31438,0.598130676
31439,0.18022233
31440,0.313522771
31441,0.9876221
31442,1.235049253
31443,0.865463384
31444,2.103744356
31445,0.768974268
31446,1.203403641
31447,1.639278178
31448,1.627987339
31449,0.580267518
31450,0.581883813
31451,1.362551576
31452,0.471530948
31453,2.01362789
31454,1.214853064
31455,0.716476964
31456,3.588022674
31457,1.58364638
31458,2.218620271
31459,1.973702474
31460,0.43665525
31461,4.118551249
31462,4.303807255
31463,2.51572203
31464,0.438418637
31465,2.697976889
31466,1.035925046
31467,4.27110828
31468,2.212163527
31469,0.397541073
31470,1.50270707
31471,1.065189323
31472,0.572619032
31473,0.193357387
31474,0.99046995
31475,3.410977089
31476,1.14183785
31477,1.462634659
31478,1.32786965
31479,1.101301348
31480,1.927622195
31481,2.187787701
31482,0.288337066
31483,0.315654285
31484,2.043857648
31485,0.956622119
31486,3.491270378
31487,2.692168943
31488,0.251432075
31489,0.231441574
31490,0.686899802
31491,0.935388582
31492,2.03614201
31493,1.210169308
31494,0.589159491
31495,0.50934484
31496,4.595162484
31497,0.266431168
31498,1.097899459
31499,1.334012678
31500,1.129742909
31501,0.763639923
31502,0.983350595
31503,2.078300803
31504,1.838497797
31505,0.316217908
31506,1.169278114
31507,0.242351936
31508,0.411201079
31509,2.39680328
31510,2.201209527
31511,0.700597756
31512,0.448629287
31513,3.070709595
31514,0.294049114
31515,0.445432636
31516,1.346526887
31517,0.749851842
31518,0.870585933
31519,0.530293049
31520,2.408854682
31521,1.079324671
31522,0.567675779
31523,0.660173818
31524,0.343517796
31525,3.239746874
31526,0.371657756
31527,0.468589169
31528,0.912739992
31529,2.720052785
31530,1.013883556
31531,0.41809117
31532,0.13037218
31533,0.535716622
31534,1.915268596
31535,1.83633758
31536,1.241642763
31537,2.029102778
31538,1.190321704
31539,2.043520231
31540,3.498322386
31541,1.302239715
31542,0.425006673
31543,0.107010619
31544,0.589288094
31545,1.742827353
31546,1.245179355
31547,0.490675402
31548,4.284617922
31549,4.152451639
31550,1.251553938
31551,1.18322198
31552,1.478907723
31553,1.58932233
31554,0.121902353
31555,2.161840833
31556,0.143594968
31557,2.014623852
31558,0.931348201
31559,2.226711199
31560,0.65393973
31561,0.595091466
31562,1.046763439
31563,0.666275986
31564,1.192644558
31565,1.133192857
31566,0.792563841
31567,1.028105686
31568,4.406159113
31569,0.631800113
31570,0.893727251
31571,0.781539855
31572,1.241451645
31573,0.532377944
31574,0.663632749
31575,0.520691301
31576,1.047279107
31577,0.260869784
31578,0.829819935
31579,1.84669392
31580,0.118425213
31581,1.619041755
31582,2.388108017
31583,0.915919124
31584,0.507553033
31585,1.778046602
31586,0.2758538
31587,0.409845524
31588,0.691692964
31589,0.954328022
31590,0.04823657
31591,0.310345433
31592,1.962148274
31593,2.148142785
31594,0.928342521
31595,3.178170248
31596,2.57646233
31597,3.010847664
31598,1.290074898
31599,1.009747816
31600,1.493954051
31601,3.464370624
31602,3.051864889
31603,1.449896634
31604,0.119285931
31605,1.06854883
31606,0.923411648
31607,1.068853917
31608,1.181319482
31609,0.772590424
31610,1.781743527
31611,0.79469526
31612,0.255768546
31613,0.836571064
31614,3.012118014
31615,0.528949698
31616,1.148055949
31617,0.811762735
31618,0.575408442
31619,1.717190233
31620,0.289554383
31621,0.872807122
31622,1.398241285
31623,0.885734991
31624,4.364342071
31625,0.724365343
31626,0.594363467
31627,0.489735903
31628,3.082289193
31629,5.46673731
31630,0.904572431
31631,2.448375649
31632,0.684918474
31633,1.512329197
31634,0.43310112
31635,0.110264196
31636,1.8091317
31637,1.945468211
31638,2.483052322
31639,0.542847196
31640,1.271599071
31641,0.858697046
31642,1.362992793
31643,1.117094211
31644,0.381851503
31645,1.290166055
31646,1.353993249
31647,2.313081284
31648,0.31108712
31649,1.177375395
31650,0.195625312
31651,1.086593347
31652,1.954056561
31653,1.531852126
31654,0.285638357
31655,2.386042614
31656,0.872658415
31657,0.308042541
31658,1.871656387
31659,3.1404974
31660,0.804003963
31661,2.015368918
31662,0.449660887
31663,1.099016723
31664,0.246803397
31665,1.291250388
31666,3.568663544
31667,1.209199291
31668,0.469140933
31669,0.157504539
31670,1.379107015
31671,0.296167175
31672,0.918956929
31673,1.007533487
31674,1.715747324
31675,0.503716191
31676,0.167003472
31677,2.070069458
31678,0.356804924
31679,4.350748752
31680,0.256167269
31681,0.859672234
31682,1.821524924
31683,1.018218544
31684,1.058858265
31685,0.697422651
31686,2.868396531
31687,1.562410694
31688,2.343016749
31689,1.98786672
31690,1.386414637
31691,1.192747059
31692,2.487408825
31693,0.276194897
31694,1.600583222
31695,0.673395867
31696,0.534929037
31697,1.040756489
31698,2.054088747
31699,1.376800757
31700,0.436914571
31701,1.263923922
31702,0.150953093
31703,0.751688945
31704,0.189550009
31705,2.43644659
31706,0.58578493
31707,0.146995337
31708,0.488349076
31709,2.813000009
31710,1.959666377
31711,1.062589416
31712,0.070464066
31713,1.398205446
31714,2.22102483
31715,0.514153265
31716,0.338853276
31717,1.885721052
31718,0.045221408
31719,1.200460554
31720,2.497587289
31721,1.307497586
31722,4.894432895
31723,2.88329732
31724,0.608721304
31725,1.838748075
31726,1.445411443
31727,4.488234909
31728,2.530662774
31729,0.186788059
31730,0.422577451
31731,0.470749855
31732,0.298031167
31733,0.350432872
31734,0.224219253
31735,0.702891546
31736,3.146215462
31737,0.487759362
31738,2.994051575
31739,0.678789343
31740,0.71456105
31741,1.528235958
31742,1.536815497
31743,0.477856023
31744,2.209505452
31745,0.80105096
31746,0.490017271
31747,1.268564715
31748,0.700285466
31749,0.875197903
31750,0.752184916
31751,0.448320858
31752,0.533439292
31753,1.295391275
31754,0.969605094
31755,1.268996144
31756,0.843417863
31757,3.88321184
31758,1.725484502
31759,0.213007848
31760,1.54888219
31761,0.543230937
31762,0.917716323
31763,0.642973143
31764,2.915772637
31765,0.457500214
31766,1.388125437
31767,2.821927287
31768,1.202966309
31769,0.228897168
31770,2.167957963
31771,1.401324287
31772,3.069715786
31773,0.506320081
31774,1.208690961
31775,1.180204829
31776,3.278335912
31777,0.465393315
31778,3.341227737
31779,0.203789315
31780,2.654722792
31781,0.517613576
31782,1.35228958
31783,0.973427288
31784,1.251177585
31785,0.358247845
31786,2.664576749
31787,0.822065842
31788,0.615501059
31789,0.597763139
31790,2.062479306
31791,2.820306987
31792,0.137017182
31793,5.272013541
31794,0.524381873
31795,0.550722496
31796,1.183726059
31797,0.186879959
31798,1.231802298
31799,0.78744791
31800,1.137186783
31801,0.603438522
31802,1.068022001
31803,1.335324878
31804,1.366111669
31805,1.342813485
31806,1.083894142
31807,2.958816552
31808,1.287552674
31809,0.397420137
31810,0.059702304
31811,1.964744048
31812,1.589037491
31813,1.607850465
31814,3.102828121
31815,1.424655978
31816,1.770241765
31817,0.976036582
31818,0.51811378
31819,0.279549886
31820,2.615146801
31821,5.412858666
31822,3.604910567
31823,0.281278568
31824,1.783198891
31825,3.228780751
31826,0.836393536
31827,2.587128352
31828,0.486119188
31829,0.70197945
31830,5.416092404
31831,1.695022356
31832,1.209370601
31833,0.673219563
31834,1.500487036
31835,1.680846286
31836,0.103250258
31837,0.668569505
31838,0.921812362
31839,1.500305816
31840,0.672393097
31841,0.554792243
31842,2.004895752
31843,3.271991253
31844,0.581418027
31845,3.028452617
31846,5.458256061
31847,0.845148206
31848,0.870352746
31849,1.2991349
31850,1.984516319
31851,1.237206233
31852,0.351575394
31853,1.103284319
31854,0.802587734
31855,0.725261798
31856,0.775969273
31857,1.259170009
31858,1.949764921
31859,1.081535863
31860,1.200906887
31861,2.688997964
31862,1.964012609
31863,1.961219241
31864,0.987394104
31865,1.715134754
31866,0.841912973
31867,1.667058205
31868,1.188466472
31869,1.393483291
31870,0.455052295
31871,0.607831283
31872,0.180573801
31873,0.349279215
31874,1.661126501
31875,0.686589562
31876,0.337111953
31877,0.87223534
31878,0.79692658
31879,0.700735311
31880,2.849871381
31881,0.683842786
31882,1.810281426
31883,1.910903296
31884,0.611809341
31885,1.157538369
31886,1.314899908
31887,0.443172359
31888,3.068768417
31889,1.935137398
31890,0.298505705
31891,1.346074007
31892,3.899622963
31893,0.417729648
31894,2.805449239
31895,4.383736687
31896,1.283036397
31897,0.181623965
31898,1.932438788
31899,0.902243701
31900,1.202138874
31901,0.906083626
31902,2.415981399
